full,F41,cate,subcate,subsubcate,guid,description
F41G1/06,F41,G,1,06,US-4102053-A,Rearsights
F41G1/06,F41,G,1,06,US-2341204-A,Rearsights
F41G1/06,F41,G,1,06,US-4291479-A,Rearsights
F41G1/06,F41,G,1,06,US-8209898-B2,Rearsights
F41G1/065,F41,G,1,065,US-8099897-B2,Protection means therefor
F41G1/065,F41,G,1,065,US-0804804-A,Protection means therefor
F41G1/065,F41,G,1,065,US-0804805-A,Protection means therefor
F41G1/065,F41,G,1,065,US-0795468-A,Protection means therefor
F41G1/065,F41,G,1,065,US-3777381-A,Protection means therefor
F41G1/065,F41,G,1,065,US-20100083554-A1,Protection means therefor
F41G1/065,F41,G,1,065,US-8443541-B2,Protection means therefor
F41G1/065,F41,G,1,065,US-10139197-B1,Protection means therefor
F41G1/065,F41,G,1,065,US-8015744-B1,Protection means therefor
F41G1/08,F41,G,1,08,US-0298659-A,with aperture
F41G1/08,F41,G,1,08,US-1558367-A,with aperture
F41G1/08,F41,G,1,08,US-2682707-A,with aperture
F41G1/08,F41,G,1,08,US-3703771-A,with aperture
F41G1/08,F41,G,1,08,US-2646625-A,with aperture
F41G1/08,F41,G,1,08,US-20080163535-A1,with aperture
F41G1/08,F41,G,1,08,US-3922795-A,with aperture
F41G1/08,F41,G,1,08,US-2347655-A,with aperture
F41G1/08,F41,G,1,08,US-2102677-A,with aperture
F41G1/08,F41,G,1,08,US-7797874-B2,with aperture
F41G1/08,F41,G,1,08,US-1850288-A,with aperture
F41G1/08,F41,G,1,08,US-2339521-A,with aperture
F41G1/08,F41,G,1,08,US-20200400405-A1,with aperture
F41G1/08,F41,G,1,08,US-20050072035-A1,with aperture
F41G1/08,F41,G,1,08,US-1425321-A,with aperture
F41G1/08,F41,G,1,08,US-20090114203-A1,with aperture
F41G1/08,F41,G,1,08,US-2399633-A,with aperture
F41G1/08,F41,G,1,08,US-2777203-A,with aperture
F41G1/08,F41,G,1,08,US-0514562-A,with aperture
F41G1/08,F41,G,1,08,US-20040021969-A1,with aperture
F41G1/08,F41,G,1,08,US-0943872-A,with aperture
F41G1/08,F41,G,1,08,US-20040025397-A1,with aperture
F41G1/08,F41,G,1,08,US-0268090-A,with aperture
F41G1/08,F41,G,1,08,US-10330437-B2,with aperture
F41G1/08,F41,G,1,08,US-1198888-A,with aperture
F41G1/08,F41,G,1,08,US-20180094901-A1,with aperture
F41G1/08,F41,G,1,08,US-2615252-A,with aperture
F41G1/08,F41,G,1,08,US-3100936-A,with aperture
F41G1/08,F41,G,1,08,US-D692088-S,with aperture
F41G1/08,F41,G,1,08,US-0207684-A,with aperture
F41G1/08,F41,G,1,08,US-0558402-A,with aperture
F41G1/08,F41,G,1,08,US-2049496-A,with aperture
F41G1/08,F41,G,1,08,US-6628464-B1,with aperture
F41G1/08,F41,G,1,08,US-7365924-B1,with aperture
F41G1/08,F41,G,1,08,US-5200852-A,with aperture
F41G1/08,F41,G,1,08,US-4937944-A,with aperture
F41G1/08,F41,G,1,08,US-2498155-A,with aperture
F41G1/08,F41,G,1,08,US-1621476-A,with aperture
F41G1/08,F41,G,1,08,US-20120137529-A1,with aperture
F41G1/08,F41,G,1,08,US-10801810-B2,with aperture
F41G1/08,F41,G,1,08,US-20190226803-A1,with aperture
F41G1/08,F41,G,1,08,US-8443542-B1,with aperture
F41G1/08,F41,G,1,08,US-9261330-B2,with aperture
F41G1/08,F41,G,1,08,US-20020056220-A1,with aperture
F41G1/08,F41,G,1,08,US-2795048-A,with aperture
F41G1/08,F41,G,1,08,US-4841659-A,with aperture
F41G1/08,F41,G,1,08,US-10473431-B2,with aperture
F41G1/08,F41,G,1,08,US-1191708-A,with aperture
F41G1/08,F41,G,1,08,US-20060096150-A1,with aperture
F41G1/08,F41,G,1,08,US-0807712-A,with aperture
F41G1/08,F41,G,1,08,US-0433323-A,with aperture
F41G1/08,F41,G,1,08,US-2401752-A,with aperture
F41G1/10,F41,G,1,10,US-10830560-B2,with notch
F41G1/10,F41,G,1,10,US-3824697-A,with notch
F41G1/10,F41,G,1,10,US-20140096432-A1,with notch
F41G1/10,F41,G,1,10,US-6834457-B1,with notch
F41G1/10,F41,G,1,10,US-8677674-B2,with notch
F41G1/10,F41,G,1,10,US-20130061511-A1,with notch
F41G1/10,F41,G,1,10,US-2600801-A,with notch
F41G1/10,F41,G,1,10,US-9464868-B2,with notch
F41G1/10,F41,G,1,10,US-20220113114-A1,with notch
F41G1/10,F41,G,1,10,US-7581325-B1,with notch
F41G1/10,F41,G,1,10,US-20210033369-A1,with notch
F41G1/10,F41,G,1,10,US-20220026176-A1,with notch
F41G1/10,F41,G,1,10,US-20170205199-A1,with notch
F41G1/10,F41,G,1,10,US-8104218-B2,with notch
F41G1/10,F41,G,1,10,US-20040226213-A1,with notch
F41G1/10,F41,G,1,10,US-3777380-A,with notch
F41G1/10,F41,G,1,10,US-11549783-B2,with notch
F41G1/10,F41,G,1,10,US-20170138696-A1,with notch
F41G1/10,F41,G,1,10,US-10156424-B2,with notch
F41G1/10,F41,G,1,10,US-3840995-A,with notch
F41G1/10,F41,G,1,10,US-4016652-A,with notch
F41G1/10,F41,G,1,10,US-20160258715-A1,with notch
F41G1/10,F41,G,1,10,US-20120144721-A1,with notch
F41G1/10,F41,G,1,10,US-20160223292-A1,with notch
F41G1/10,F41,G,1,10,US-9328991-B2,with notch
F41G1/10,F41,G,1,10,US-20110296734-A1,with notch
F41G1/10,F41,G,1,10,US-2927375-A,with notch
F41G1/10,F41,G,1,10,US-2295791-A,with notch
F41G1/10,F41,G,1,10,US-11262162-B1,with notch
F41G1/10,F41,G,1,10,US-6968643-B2,with notch
F41G1/12,F41,G,1,12,US-20220205761-A1,with line or mark other than notch
F41G1/12,F41,G,1,12,US-3381380-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-11047645-B2,with line or mark other than notch
F41G1/12,F41,G,1,12,US-7882655-B1,with line or mark other than notch
F41G1/12,F41,G,1,12,US-3394461-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-4263719-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-3097432-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-9753268-B2,with line or mark other than notch
F41G1/12,F41,G,1,12,US-5822872-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-1852875-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-20100301116-A1,with line or mark other than notch
F41G1/12,F41,G,1,12,US-3190003-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-4912853-A,with line or mark other than notch
F41G1/12,F41,G,1,12,US-20130286472-A1,with line or mark other than notch
F41G1/12,F41,G,1,12,US-7877886-B1,with line or mark other than notch
F41G1/12,F41,G,1,12,US-2601726-A,with line or mark other than notch
F41G1/14,F41,G,1,14,US-8082688-B2,with lens
F41G1/14,F41,G,1,14,US-10823530-B1,with lens
F41G1/14,F41,G,1,14,US-20100095578-A1,with lens
F41G1/14,F41,G,1,14,US-3912400-A,with lens
F41G1/14,F41,G,1,14,US-8256152-B2,with lens
F41G1/14,F41,G,1,14,US-20110043928-A1,with lens
F41G1/14,F41,G,1,14,US-7997022-B2,with lens
F41G1/14,F41,G,1,14,US-20110289816-A1,with lens
F41G1/14,F41,G,1,14,US-3937968-A,with lens
F41G1/14,F41,G,1,14,US-11530901-B2,with lens
F41G1/14,F41,G,1,14,US-4536965-A,with lens
F41G1/14,F41,G,1,14,US-4375725-A,with lens
F41G1/14,F41,G,1,14,US-1602116-A,with lens
F41G1/14,F41,G,1,14,US-11526029-B2,with lens
F41G1/14,F41,G,1,14,US-4856879-A,with lens
F41G1/14,F41,G,1,14,US-20210215457-A1,with lens
F41G1/14,F41,G,1,14,US-20220291526-A1,with lens
F41G1/14,F41,G,1,14,US-1442015-A,with lens
F41G1/14,F41,G,1,14,US-20180372448-A1,with lens
F41G1/14,F41,G,1,14,US-20090223072-A1,with lens
F41G1/14,F41,G,1,14,US-10365065-B1,with lens
F41G1/14,F41,G,1,14,US-7957072-B2,with lens
F41G1/14,F41,G,1,14,US-4136963-A,with lens
F41G1/16,F41,G,1,16,US-4373269-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4554745-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-9958234-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4815217-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1340996-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-11287217-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20190243121-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20220268553-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-9618300-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-10976133-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-3969827-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-6230414-B1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-10024628-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-3984916-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4502367-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-9062931-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5533292-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1076658-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20180087871-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1327141-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4930241-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-0788404-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5046277-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20110247258-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-2335881-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20100275498-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-9429391-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4505182-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20190226802-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20220373296-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-8099874-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4589326-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4899479-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20210262759-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-0526588-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20020157297-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20220018491-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4388772-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5210953-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1338866-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1455071-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-3210851-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20170146318-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5056254-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20160327364-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-9683811-B1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-D647158-S,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20210018298-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-6722075-B1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4606131-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20140053445-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20160231082-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4779370-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1644149-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-11092408-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-3728939-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-RE47335-E,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5025564-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4475437-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4525932-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-8151511-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1454865-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5896850-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20130008072-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5208989-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-3564949-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5941489-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4628611-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-9285186-B1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-11421816-B2,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5577326-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4117617-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-5208407-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20090071053-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-1405321-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20140259856-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4799325-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20090113780-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-3945142-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-0416554-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-20200018569-A1,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-0426333-A,Adjusting mechanisms therefor
F41G1/16,F41,G,1,16,US-4890407-A,Adjusting mechanisms therefor
F41G1/17,F41,G,1,17,US-0404599-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0644901-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0803970-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0206164-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-7726229-B2,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-2116250-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0806658-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-D657013-S,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-2331903-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0308699-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0688194-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-9417034-B1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0541558-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-7076907-B2,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-20090071056-A1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0426887-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-20060005450-A1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-1311963-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-20150128471-A1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-D672422-S,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-2473891-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-2094705-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-2514654-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0396043-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-3058222-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-1047427-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-11448481-B2,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0805770-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0783540-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0561360-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-3930316-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0277922-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-8621775-B2,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-4691442-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-20090188147-A1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-1034925-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-4597211-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-6615530-B2,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0647123-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0301628-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-1586413-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0906943-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-1442952-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0063690-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-20130074394-A1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-7814699-B2,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-1307646-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-9696114-B1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0285474-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-1314472-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-11578947-B2,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-9869526-B1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-5287644-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0894755-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-2334300-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-20020062590-A1,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0200667-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/17,F41,G,1,17,US-0823999-A,"Convertible sights, i.e. sets of two or more sights brought into the sight line optionally"
F41G1/18,F41,G,1,18,US-0428004-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-9958235-B2,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-2336108-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-7032341-B1,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-1078411-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-4977676-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0684226-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-20110247257-A1,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-2407437-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0535379-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0168404-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-7526890-B1,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0280484-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0032899-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-2108150-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-1605815-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0410422-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-20090205241-A1,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0533003-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-1101163-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-1238379-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0904880-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-2613442-A,Clicking-indicators with spring detents
F41G1/18,F41,G,1,18,US-0420261-A,Clicking-indicators with spring detents
F41G1/20,NA,NA,NA,NA,NA,coarse and fine
F41G1/22,F41,G,1,22,US-2610406-A,Friction clamps
F41G1/22,F41,G,1,22,US-2785465-A,Friction clamps
F41G1/22,F41,G,1,22,US-3882623-A,Friction clamps
F41G1/22,F41,G,1,22,US-2389326-A,Friction clamps
F41G1/22,F41,G,1,22,US-2286147-A,Friction clamps
F41G1/22,F41,G,1,22,US-0541559-A,Friction clamps
F41G1/22,F41,G,1,22,US-3199202-A,Friction clamps
F41G1/24,F41,G,1,24,US-1438694-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-2406011-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-3599337-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-0656867-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-20210003366-A1,rack-and-pinion
F41G1/24,F41,G,1,24,US-20200041228-A1,rack-and-pinion
F41G1/24,F41,G,1,24,US-1819769-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-4010564-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-9587911-B2,rack-and-pinion
F41G1/24,F41,G,1,24,US-2083934-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-1440291-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-3724114-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-1407208-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-2399431-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-11346636-B2,rack-and-pinion
F41G1/24,F41,G,1,24,US-11181341-B2,rack-and-pinion
F41G1/24,F41,G,1,24,US-1573515-A,rack-and-pinion
F41G1/24,F41,G,1,24,US-0937244-A,rack-and-pinion
F41G1/26,F41,G,1,26,US-20210318099-A1,screw
F41G1/26,F41,G,1,26,US-4479307-A,screw
F41G1/26,F41,G,1,26,US-20220136801-A1,screw
F41G1/26,F41,G,1,26,US-1572294-A,screw
F41G1/26,F41,G,1,26,US-0282658-A,screw
F41G1/26,F41,G,1,26,US-10605565-B1,screw
F41G1/26,F41,G,1,26,US-0269023-A,screw
F41G1/26,F41,G,1,26,US-4575961-A,screw
F41G1/26,F41,G,1,26,US-5388335-A,screw
F41G1/26,F41,G,1,26,US-2076006-A,screw
F41G1/26,F41,G,1,26,US-2402263-A,screw
F41G1/26,F41,G,1,26,US-0907888-A,screw
F41G1/26,F41,G,1,26,US-0564514-A,screw
F41G1/26,F41,G,1,26,US-1235172-A,screw
F41G1/26,F41,G,1,26,US-0691242-A,screw
F41G1/26,F41,G,1,26,US-0682739-A,screw
F41G1/26,F41,G,1,26,US-4200989-A,screw
F41G1/26,F41,G,1,26,US-1177090-A,screw
F41G1/26,F41,G,1,26,US-20200025522-A1,screw
F41G1/26,F41,G,1,26,US-4017995-A,screw
F41G1/26,F41,G,1,26,US-0924475-A,screw
F41G1/26,F41,G,1,26,US-0795303-A,screw
F41G1/26,F41,G,1,26,US-1397108-A,screw
F41G1/26,F41,G,1,26,US-1636509-A,screw
F41G1/26,F41,G,1,26,US-0910395-A,screw
F41G1/26,F41,G,1,26,US-0800195-A,screw
F41G1/26,F41,G,1,26,US-20210270566-A1,screw
F41G1/26,F41,G,1,26,US-1321508-A,screw
F41G1/26,F41,G,1,26,US-2132490-A,screw
F41G1/26,F41,G,1,26,US-0290739-A,screw
F41G1/26,F41,G,1,26,US-0939813-A,screw
F41G1/26,F41,G,1,26,US-0656866-A,screw
F41G1/26,F41,G,1,26,US-4837937-A,screw
F41G1/26,F41,G,1,26,US-5622160-A,screw
F41G1/26,F41,G,1,26,US-0664927-A,screw
F41G1/26,F41,G,1,26,US-3748744-A,screw
F41G1/26,F41,G,1,26,US-3979848-A,screw
F41G1/26,F41,G,1,26,US-2629933-A,screw
F41G1/26,F41,G,1,26,US-0945366-A,screw
F41G1/26,F41,G,1,26,US-0403242-A,screw
F41G1/26,F41,G,1,26,US-0404598-A,screw
F41G1/26,F41,G,1,26,US-20110308133-A1,screw
F41G1/26,F41,G,1,26,US-0658708-A,screw
F41G1/26,F41,G,1,26,US-2115184-A,screw
F41G1/26,F41,G,1,26,US-3961423-A,screw
F41G1/26,F41,G,1,26,US-4551920-A,screw
F41G1/26,F41,G,1,26,US-0797248-A,screw
F41G1/26,F41,G,1,26,US-2963789-A,screw
F41G1/26,F41,G,1,26,US-8196333-B2,screw
F41G1/26,F41,G,1,26,US-0922077-A,screw
F41G1/26,F41,G,1,26,US-0798474-A,screw
F41G1/26,F41,G,1,26,US-9651337-B1,screw
F41G1/26,F41,G,1,26,US-0395985-A,screw
F41G1/26,F41,G,1,26,US-1425756-A,screw
F41G1/26,F41,G,1,26,US-0541560-A,screw
F41G1/26,F41,G,1,26,US-0428458-A,screw
F41G1/26,F41,G,1,26,US-2599839-A,screw
F41G1/26,F41,G,1,26,US-1222620-A,screw
F41G1/26,F41,G,1,26,US-1834637-A,screw
F41G1/26,F41,G,1,26,US-20090109528-A1,screw
F41G1/26,F41,G,1,26,US-1088352-A,screw
