child_guid,avg_span
US-11137222-B2,15163.23076923077
US-11137223-B2,3881.5
US-11137225-B1,8902.0
US-11137226-B2,7377.3
US-11137229-B1,18202.333333333332
US-11137230-B2,14554.75
US-11140969-B2,
US-11142293-B2,
US-11143361-B2,1227.3333333333333
US-11143470-B1,
US-11143471-B1,7483.0
US-11143473-B1,7276.5
US-11143475-B1,13987.235294117647
US-11143477-B1,5003.6
US-11143478-B2,11792.5
US-11143479-B2,7785.5
US-11143480-B1,25417.0
US-11143484-B2,
US-11143487-B1,4494.466666666666
US-11143490-B2,2921.3333333333335
US-11143491-B2,
US-11148772-B2,7778.75
US-11149122-B2,8575.0
US-11150042-B2,8503.444444444445
US-11150043-B1,644.0
US-11150044-B1,13136.375
US-11150045-B1,1304.8
US-11150046-B2,6377.0
US-11150047-B2,9228.8
US-11150048-B1,
US-11150050-B2,14007.0
US-11150052-B2,4564.0
US-11150053-B1,4431.0
US-11150055-B2,5210.333333333333
US-11150057-B2,
US-11150389-B2,1610.0
US-11153503-B1,
US-11156414-B2,17130.4
US-11156418-B2,658.0
US-11156419-B1,5265.4
US-11156420-B1,3038.0
US-11156422-B1,8944.833333333334
US-11156424-B1,
US-11156425-B2,9450.0
US-11156426-B2,7882.7
US-11156433-B2,4379.2
US-11156434-B1,7266.0
US-11156707-B2,3695.0
US-11161610-B2,6966.166666666667
US-11162749-B1,8862.777777777777
US-11162750-B1,5238.333333333333
US-11162753-B2,8156.4
US-11162758-B1,926.3333333333334
US-11162759-B1,182.0
US-11162760-B1,20659.333333333332
US-11162762-B2,12019.0
US-11162763-B2,5721.1875
US-11163393-B2,9051.0
US-11168830-B2,14787.5
US-11168954-B1,8458.058823529413
US-11168957-B2,
US-11168958-B2,7656.0
US-11168959-B2,
US-11168961-B2,2300.2
US-11172742-B2,1477.0
US-11175105-B2,8401.235294117647
US-11175115-B2,12698.0
US-11178315-B2,11539.5
US-11180251-B2,3549.0
US-11181333-B2,17146.5
US-11181339-B2,11882.5
US-11181341-B2,12049.333333333334
US-11181342-B2,11838.833333333334
US-11181347-B2,875.0
US-11187474-B2,7334.25
US-11187475-B2,8428.0
US-11187478-B2,10174.5
US-11187481-B2,16060.0
US-11187482-B2,6330.333333333333
US-11187483-B2,5849.666666666667
US-11187492-B2,5362.0
US-11187495-B2,7210.0
US-11187497-B2,2086.0
US-11187498-B2,3766.7
US-11188849-B2,
US-11192647-B2,
US-11193725-B2,9320.5
US-11193726-B2,
US-11193728-B2,6748.0
US-11193730-B2,3286.5
US-11193731-B2,1729.0
US-11193734-B2,
US-11194015-B2,6363.0
US-11195631-B2,
US-11199212-B2,2345.0
US-11199372-B2,12548.0
US-11199374-B2,
US-11199376-B2,5407.5
US-11199377-B2,3956.0
US-11199378-B2,8529.5
US-11199387-B2,1624.0
US-11202495-B1,2964.5
US-11204210-B2,10410.666666666666
US-11204211-B2,12264.0
US-11204212-B2,7609.0
US-11204215-B2,3273.6666666666665
US-11204217-B2,13576.5
US-11206878-B2,3108.0
US-11208568-B2,
US-11209230-B2,7158.666666666667
US-11209234-B2,11220.0
US-11209239-B2,9842.0
US-11209241-B2,
US-11215414-B2,7388.0
US-11215416-B2,2247.0
US-11215417-B2,9389.739130434782
US-11215425-B2,
US-11215429-B2,10788.166666666666
US-11215432-B2,7406.0
US-11215454-B2,4520.6
US-11221189-B1,
US-11221192-B2,10416.0
US-11221194-B2,1652.0
US-11224172-B2,
US-11226165-B2,10542.875
US-11226171-B2,38192.0
US-11226173-B2,11130.0
US-11226174-B1,8386.0
US-11226176-B2,9113.3
US-11226677-B2,3301.6666666666665
US-11229284-B1,
US-11231242-B1,672.0
US-11231243-B2,5555.375
US-11231244-B1,10811.4
US-11231245-B1,5495.0
US-11231247-B2,5341.875
US-11231253-B2,5388.775
US-11231254-B1,4125.333333333333
US-11236961-B1,5390.0
US-11236965-B1,10318.0
US-11236971-B2,2641.3333333333335
US-11236972-B1,
US-11237378-B2,5653.666666666667
US-11237379-B2,17733.333333333332
US-11241187-B2,
US-11243035-B1,9523.5
US-11243036-B2,10951.5
US-11243037-B2,
US-11243038-B1,5537.0
US-11243044-B2,7787.733333333334
US-11243047-B1,651.0
US-11243048-B1,7554.166666666667
US-11243049-B1,5953.5
US-11243058-B2,840.0
US-11246306-B2,18317.25
US-11247115-B2,
US-11248861-B2,14746.2
US-11248864-B2,13816.25
US-11248866-B2,2289.0
US-11248867-B2,6427.166666666667
US-11248868-B2,8244.727272727272
US-11248870-B1,8477.0
US-11248872-B1,12520.666666666666
US-11248875-B2,7359.8
US-11248876-B2,3757.6
US-11248878-B2,
US-11248879-B1,3840.6666666666665
US-11248880-B2,3855.7272727272725
US-11248890-B2,
US-11252945-B2,9650.666666666666
US-11255622-B2,14148.75
US-11255623-B2,8268.4
US-11255625-B2,13742.217391304348
US-11255634-B2,6766.666666666667
US-11255637-B2,3530.3333333333335
US-11255640-B2,11652.558139534884
US-11259583-B1,
US-11260835-B2,6031.72972972973
US-11262148-B1,8816.347826086956
US-11262149-B1,2464.0
US-11262150-B1,5304.95
US-11262151-B2,4614.0
US-11262156-B2,7618.1
US-11262159-B2,6500.293333333333
US-11262161-B2,
US-11262162-B1,7061.6
US-11262163-B2,5411.0
US-11262167-B2,2447.375
US-11262168-B1,4788.0
US-11262169-B2,3444.0
US-11262170-B2,15433.25
US-11266892-B2,11475.333333333334
US-11268774-B1,18529.0
US-11268775-B2,9230.0
US-11268776-B1,2999.181818181818
US-11268777-B1,4814.6
US-11268778-B2,560.0
US-11268779-B1,10371.666666666666
US-11268784-B1,12727.75
US-11268785-B1,12727.75
US-11268786-B2,6328.0
US-11268787-B1,4994.5
US-11268788-B2,3934.0
US-11274066-B1,
US-11274531-B2,
US-11274891-B2,10437.0
US-11274892-B2,8531.25
US-11274893-B1,16590.0
US-11274894-B1,8413.066666666668
US-11274895-B2,6579.3
US-11274896-B2,12349.4
US-11274897-B2,4900.0
US-11274902-B1,14076.222222222223
US-11280566-B1,6615.0
US-11280567-B1,6812.75
US-11280568-B2,5628.0
US-11280571-B2,8296.4
US-11280573-B2,12337.5
US-11280580-B2,2023.0
US-11280581-B1,7847.0
US-11280582-B2,4452.0
US-11280585-B2,476.0
US-11280587-B2,3525.6666666666665
US-11282536-B2,
US-11287199-B1,1948.3333333333333
US-11287200-B1,
US-11287201-B1,7904.166666666667
US-11287203-B2,9421.461538461539
US-11287204-B2,10036.25
US-11287205-B2,6677.0
US-11287207-B2,6043.8
US-11287208-B2,12883.5
US-11287210-B1,15325.8
US-11287211-B2,6846.0
US-11287212-B2,10421.25
US-11287213-B1,10280.2
US-11287214-B2,9019.888888888889
US-11287215-B1,12587.4
US-11287217-B2,13792.8
US-11287219-B2,
US-11287222-B2,7245.0
US-11287225-B2,9797.846153846154
US-11287227-B2,5723.666666666667
US-11291460-B2,5988.5
US-11292608-B2,6895.0
US-11293707-B1,
US-11293709-B2,2338.0
US-11293710-B2,2338.0
US-11293711-B2,2338.0
US-11293712-B2,2338.0
US-11293713-B2,2338.0
US-11293714-B2,5869.5
US-11293715-B1,9480.333333333334
US-11293719-B2,4641.0
US-11293720-B2,10821.04109589041
US-11293721-B2,
US-11293722-B2,3637.6666666666665
US-11293723-B1,8095.5
US-11293725-B2,6589.625
US-11294022-B2,7700.0
US-11294154-B2,
US-11295542-B2,2338.0
US-11300373-B2,23495.81818181818
US-11300374-B1,21686.0
US-11300376-B1,10983.0
US-11300378-B2,9176.865384615385
US-11300379-B2,2063.25
US-11300381-B2,10978.0
US-11300382-B2,2639.7
US-11300383-B2,4242.0
US-11300384-B2,10889.666666666666
US-11300670-B2,
US-11301656-B2,
US-11304500-B2,1736.0
US-11305179-B1,9404.5
US-11306862-B1,
US-11306984-B2,8974.0
US-11306986-B1,19102.0
US-11306987-B2,8869.0
US-11306988-B1,9362.5
US-11306989-B2,13465.0
US-11306992-B2,10059.0
US-11306993-B2,6470.8
US-11306995-B2,11921.976744186046
US-11306996-B2,5357.333333333333
US-11306997-B2,1785.0
US-11307002-B2,7966.0
US-11307003-B2,1473.5
US-11309880-B2,7567.0
US-11312493-B2,2327.5
US-11312597-B2,
US-11313633-B1,9402.75
US-11313634-B1,1257.6666666666667
US-11313635-B2,5931.333333333333
US-11313637-B1,1145.6666666666667
US-11313644-B1,9171.4
US-11313646-B1,7492.333333333333
US-11313647-B1,
US-11313648-B2,10059.0
US-11313649-B1,4629.8
US-11314090-B2,
US-11315396-B2,
US-11320219-B2,3843.0
US-11320220-B1,567.0
US-11320224-B2,2366.0
US-11320225-B1,10724.538461538461
US-11320226-B2,8748.0
US-11320227-B2,5812.8
US-11320228-B2,7321.125
US-11320234-B1,
US-11320235-B2,11459.0
US-11320236-B1,5950.0
US-11320240-B2,8116.111111111111
US-11320241-B2,11355.0
US-11320244-B2,3356.5
US-11324305-B2,1494.5
US-11326845-B2,12077.8
US-11326846-B1,7760.666666666667
US-11326847-B1,863.3333333333334
US-11326850-B2,10549.5
US-11326851-B1,6070.4
US-11326852-B2,792.75
US-11326853-B2,1750.0
US-11326855-B1,13685.0
US-11326856-B2,4683.0
US-11330883-B2,
US-11333457-B1,10727.5
US-11333458-B1,5447.75
US-11340029-B2,1694.0
US-11340030-B2,11970.0
US-11340031-B1,
US-11340032-B2,11130.0
US-11340033-B2,7338.0
US-11340034-B1,1394.4
US-11340040-B1,9062.2
US-11340041-B2,4653.526315789473
US-11340042-B2,8453.666666666666
US-11340045-B2,
US-11341393-B2,1113.0
US-11342721-B1,3605.0
US-11344093-B2,14882.0
US-11344104-B2,6573.0
US-11344793-B2,
US-11346621-B2,10805.2
US-11346622-B2,815.5
US-11346623-B2,1911.0
US-11346627-B1,3075.3333333333335
US-11346628-B2,12040.0
US-11346630-B2,
US-11346636-B2,
US-11346637-B1,5962.25
US-11348449-B2,7413.0
US-11350746-B1,3808.875
US-11351472-B2,
US-11353275-B2,910.0
US-11353276-B2,19542.25
US-11353277-B2,6080.2
US-11353283-B2,6671.823529411765
US-11353285-B2,7822.5
US-11353286-B1,
US-11353287-B1,9754.5
US-11353289-B2,8106.0
US-11354954-B2,2350.25
US-11359877-B2,9926.0
US-11359878-B2,9126.25
US-11359886-B2,8501.5
US-11364401-B2,10402.0
US-11364406-B2,8668.333333333334
US-11365945-B2,13291.384615384615
US-11365946-B2,3556.0
US-11365947-B2,3556.0
US-11365948-B2,12423.25
US-11365952-B2,9698.862068965518
US-11365954-B2,6080.307692307692
US-11365968-B2,9510.454545454546
US-11369175-B2,
US-11371790-B2,3502.3333333333335
US-11371793-B2,10199.736842105263
US-11371794-B2,4945.5
US-11371804-B2,10916.5
US-11371814-B2,12301.8
US-11378347-B2,6043.058823529412
US-11378349-B2,8297.0
US-11378352-B1,8424.5
US-11378354-B1,
US-11378355-B1,
US-11378356-B2,2716.0
US-11378357-B2,
US-11378358-B2,
US-11378360-B1,7103.25
US-11378361-B1,4914.0
US-11378362-B2,1484.0
US-11378651-B2,7012.6
US-11378676-B2,11093.0
US-11382378-B2,1176.0
US-11385003-B1,4987.5
US-11385005-B1,15900.5
US-11385008-B2,5455.333333333333
US-11385009-B2,9375.8
US-11385010-B1,11057.5
US-11385013-B2,6726.0
US-11385018-B2,10476.941176470587
US-11385019-B2,5278.875
US-11385020-B2,4825.333333333333
US-11385021-B1,
US-11385022-B2,4284.0
US-11385023-B1,7730.545454545455
US-11385024-B1,1834.0
US-11385025-B2,4235.0
US-11385026-B2,8906.333333333334
US-11385028-B1,8151.5
US-11385030-B2,
US-11385659-B2,
US-11391528-B2,25221.0
US-11391529-B2,12593.538461538461
US-11391530-B2,2548.0
US-11391534-B1,1064.0
US-11391539-B2,10219.452173913043
US-11391540-B2,5889.333333333333
US-11391541-B1,
US-11391542-B2,11989.346456692914
US-11391543-B2,6825.583333333333
US-11391544-B2,11662.0
US-11391546-B2,
US-11391547-B2,2606.3333333333335
US-11391549-B2,11600.0
US-11393316-B1,
US-11397064-B2,2304.5
US-11397066-B1,311.5
US-11397067-B2,
US-11397068-B2,
US-11397070-B2,4228.0
US-11397071-B1,3260.8333333333335
US-11399535-B2,8207.5
US-11400320-B2,
US-11402165-B1,8524.6
US-11402167-B1,24563.0
US-11402168-B2,1158.5
US-11402169-B1,10921.615384615385
US-11402170-B2,9786.0
US-11402173-B1,1502.6666666666667
US-11402174-B2,6239.625
US-11402175-B2,6863.0
US-11402176-B2,8480.5
US-11402548-B2,
US-11408695-B2,13461.0
US-11408696-B2,
US-11408697-B2,9268.0
US-11408698-B2,7861.0
US-11408699-B2,2423.866666666667
US-11408700-B2,2318.5
US-11408707-B2,10764.075
US-11408711-B1,1148.0
US-11408979-B2,10003.0
US-11413478-B2,6276.9
US-11414165-B2,5665.0
US-11415384-B1,4856.25
US-11415386-B1,12888.75
US-11415387-B2,10638.173913043478
US-11415388-B2,7892.5
US-11415389-B2,
US-11415390-B2,10227.0
US-11415391-B2,
US-11415392-B2,11557.0
US-11415393-B2,5727.75
US-11415394-B2,12820.5
US-11415688-B2,12733.0
US-11419367-B1,15120.0
US-11421816-B2,7427.0
US-11421952-B2,2437.866666666667
US-11421953-B2,2437.866666666667
US-11421955-B1,8613.0
US-11421956-B1,13221.833333333334
US-11421958-B1,11189.5
US-11421959-B2,4810.75
US-11421960-B2,7434.0
US-11421961-B2,12024.346456692914
US-11421965-B2,1599.5
US-11422764-B1,
US-11428484-B2,4768.75
US-11428485-B2,10215.153846153846
US-11428486-B2,13942.25
US-11428487-B2,13659.434782608696
US-11428489-B2,12709.083333333334
US-11428490-B2,10119.666666666666
US-11428491-B2,7017.5
US-11428492-B1,8368.5
US-11428501-B2,5536.3
US-11428502-B1,8227.625
US-11428503-B1,6208.363636363636
US-11428504-B2,5330.5
US-11430342-B2,1477.0
US-11433313-B2,1568.0
US-11435151-B2,925.75
US-11435152-B2,5498.5
US-11435153-B2,2492.0
US-11435154-B2,8738.333333333334
US-11435156-B1,11370.545454545454
US-11435158-B1,15370.6
US-11435159-B1,11782.75
US-11435160-B2,
US-11435164-B2,12894.0
US-11440656-B2,1421.0
US-11441858-B2,8500.333333333334
US-11441859-B2,6349.0
US-11441860-B2,5980.8
US-11441862-B2,2353.5
US-11441863-B1,2874.6666666666665
US-11441864-B1,12064.5
US-11441866-B2,1032.5
US-11441867-B2,5006.75
US-11441868-B2,2247.0
US-11441871-B1,2394.0
US-11441872-B2,10838.333333333334
US-11441873-B1,1767.5
US-11441874-B2,6874.0
US-11441877-B1,203.0
US-11442555-B2,
US-11443606-B2,6895.0
US-11447219-B2,7262.5
US-11448475-B1,
US-11448476-B1,7528.5
US-11448480-B2,7208.833333333333
US-11448481-B2,19358.652173913044
US-11448482-B1,15842.458333333334
US-11448483-B1,6207.666666666667
US-11448763-B2,6118.0
US-11449003-B2,6905.347826086957
US-11450098-B2,
US-11452322-B2,
US-11453469-B2,
US-11454136-B2,
US-11454383-B2,
US-11454467-B2,9352.0
US-11454468-B1,10744.045454545454
US-11454471-B1,1656.6666666666667
US-11454473-B2,8285.445255474453
US-11455742-B2,
US-11460259-B2,12553.625
US-11460260-B2,8802.5
US-11460261-B2,6730.5
US-11460262-B2,511.0
US-11460265-B2,10043.68456375839
US-11460266-B2,693.0
US-11460267-B2,1379.0
US-11460268-B2,3157.0
US-11460269-B2,8568.0
US-11460270-B1,3115.0
US-11460271-B2,8211.0
US-11460272-B1,5293.75
US-11460273-B2,6429.5
US-11460274-B2,10401.183333333332
US-11460275-B2,7512.166666666667
US-11460296-B2,6608.0
US-11465741-B2,1449.0
US-11465942-B2,
US-11466944-B1,11609.5
US-11466945-B2,2878.4
US-11466946-B1,10988.833333333334
US-11466947-B2,5617.181818181818
US-11466948-B2,10572.333333333334
US-11466949-B2,10918.6
US-11466950-B2,4791.5
US-11466951-B2,9391.666666666666
US-11466952-B2,7891.8
US-11466953-B2,13835.5
US-11466955-B2,5868.648648648648
US-11466959-B2,2065.0
US-11466960-B2,9454.2
US-11466961-B2,5817.875
US-11466962-B2,8435.0
US-11466963-B2,9282.0
US-11466965-B2,
US-11467002-B2,5577.833333333333
US-11467391-B2,7200.454545454545
US-11470277-B2,9651.894736842105
US-11472550-B2,1456.0
US-11473763-B2,1526.0
US-11473861-B2,15854.125
US-11473862-B2,6681.5
US-11473863-B2,9845.5
US-11473864-B2,18479.0
US-11473865-B2,16863.0
US-11473866-B1,11800.833333333334
US-11473867-B2,5791.333333333333
US-11473868-B2,13524.0
US-11473869-B1,1796.6666666666667
US-11473870-B2,5761.0
US-11473872-B2,3910.375
US-11473873-B2,5916.380281690141
US-11473875-B2,4991.304347826087
US-11473876-B2,
US-11473883-B1,18779.444444444445
US-11473885-B2,4984.0
US-11478026-B2,9971.5
US-11478229-B1,
US-11479102-B2,1428.0
US-11480325-B2,5495.0
US-11480400-B2,17622.5
US-11480401-B1,9968.0
US-11480402-B2,22120.0
US-11480403-B2,20409.666666666668
US-11480404-B1,4411.75
US-11480405-B2,18335.8
US-11480409-B2,12520.666666666666
US-11480410-B2,
US-11480411-B2,14870.390243902439
US-11480412-B2,12432.0
US-11480413-B2,11132.333333333334
US-11480414-B2,8676.5
US-11480781-B2,5687.013888888889
US-11484119-B1,9016.0
US-11486665-B2,1886.5
US-11486679-B1,2461.6666666666665
US-11491769-B2,12903.333333333334
US-11493290-B2,18887.0
US-11493291-B2,812.0
US-11493292-B2,9965.264900662252
US-11493293-B2,6059.375
US-11493294-B2,16069.038461538461
US-11493295-B1,9051.019607843138
US-11493296-B1,13588.166666666666
US-11493297-B2,6158.6
US-11493298-B2,4356.8
US-11493299-B2,3185.777777777778
US-11493300-B2,8536.5
US-11493303-B1,
US-11493304-B1,
US-11493306-B2,
US-11493312-B2,7185.5
US-11493529-B2,6153.0
US-11493618-B2,4469.25
US-11493778-B2,4569.6
US-11497279-B2,
US-11498874-B2,17780.0
US-11499791-B2,6600.5625
US-11499794-B2,
US-11499795-B2,10424.076923076924
US-11499796-B2,5900.0
US-11499797-B2,5883.181818181818
US-11499798-B2,10857.0
US-11499799-B2,7078.75
US-11499800-B2,7641.2
US-11499801-B1,5142.2
US-11499804-B2,3241.0
US-11503899-B2,1822.3333333333333
US-11506366-B2,7767.044444444445
US-11506460-B1,11039.0
US-11506461-B1,8189.125
US-11506462-B1,1230.25
US-11506463-B1,5027.75
US-11506466-B2,10495.044247787611
US-11506467-B2,13881.0
US-11506468-B2,8698.5
US-11506469-B2,1129.3333333333333
US-11510398-B2,5343.8
US-11510403-B1,8493.692307692309
US-11512808-B2,5197.111111111111
US-11512913-B1,224.0
US-11512914-B2,8682.1875
US-11512915-B2,4879.0
US-11512916-B2,11973.5
US-11512918-B2,6319.833333333333
US-11512919-B2,12667.765957446809
US-11512920-B1,2487.3333333333335
US-11512926-B2,9933.0
US-11512928-B2,7491.909090909091
US-11512929-B2,3853.5
US-11512932-B2,
US-11513191-B2,7365.4
US-11514735-B2,
US-11519681-B2,6399.045454545455
US-11519683-B2,4914.666666666667
US-11519684-B2,9860.526315789473
US-11519685-B1,3476.1111111111113
US-11519686-B1,9719.333333333334
US-11519690-B2,2035.6666666666667
US-11519691-B2,3995.0
US-11519692-B2,3884.8
US-11519693-B2,3047.5
US-11519694-B1,10352.208333333334
US-11519695-B2,3547.0
US-11519696-B2,2484.0
US-11519697-B2,6519.5
US-11519701-B2,2534.0
US-11525643-B2,12048.410029498526
US-11525644-B1,388.25
US-11525645-B2,7799.176470588235
US-11525646-B1,
US-11525647-B2,7310.0
US-11525648-B2,8798.058823529413
US-11525649-B1,4006.5
US-11525651-B2,3580.3333333333335
US-11525655-B1,2356.6666666666665
US-11526029-B2,
US-11530886-B2,2727.6
US-11530887-B2,11535.125
US-11530888-B2,8032.3125
US-11530889-B1,2490.6
US-11530890-B2,4435.675
US-11530891-B2,4179.291666666667
US-11530892-B2,8139.022935779816
US-11530893-B2,6088.571428571428
US-11530894-B2,11702.714285714286
US-11530895-B1,8775.75
US-11530896-B2,6598.285714285715
US-11530897-B2,3807.2
US-11530898-B2,10611.666666666666
US-11530899-B2,2863.214285714286
US-11530900-B2,1198.6666666666667
US-11530901-B2,2294.5
US-11530903-B2,5222.75
US-11535212-B2,5371.241379310345
US-11536522-B2,13513.5
US-11536523-B2,6915.666666666667
US-11536524-B2,1354.3333333333333
US-11536525-B2,1001.0
US-11536526-B2,10751.333333333334
US-11536527-B1,3524.8
US-11536528-B2,10594.42857142857
US-11536529-B2,9811.666666666666
US-11536530-B2,6066.818181818182
US-11536531-B1,2812.2916666666665
US-11536535-B2,8704.552631578947
US-11536536-B1,19341.0
US-11536538-B2,5112.333333333333
US-11536539-B2,2849.8571428571427
US-11536540-B2,6461.590909090909
US-11536541-B2,
US-11536542-B2,1678.6666666666667
US-11536543-B2,4844.0
US-11536544-B1,4249.0
US-11536547-B2,4256.333333333333
US-11536782-B1,10017.0
US-11539870-B2,2742.0
US-11540617-B2,4720.5
US-11543194-B2,4605.5
US-11543195-B2,8898.357142857143
US-11543196-B2,5028.641025641025
US-11543197-B2,2884.3333333333335
US-11543198-B2,2002.0
US-11543199-B2,12151.5
US-11543200-B2,8665.9
US-11543201-B2,883.2
US-11543202-B1,1438.142857142857
US-11543203-B2,2379.8571428571427
US-11543204-B2,10281.875
US-11543205-B2,3388.25
US-11543206-B1,5148.935483870968
US-11543208-B2,4689.411764705882
US-11543209-B2,7375.25
US-11543210-B2,2715.625
US-11543211-B2,4797.0
US-11543212-B1,7524.681818181818
US-11543213-B2,4156.555555555556
US-11543502-B2,2063.0
US-11547167-B2,3488.7
US-11548736-B2,13203.4
US-11549767-B2,11386.176470588236
US-11549768-B1,2635.3333333333335
US-11549769-B1,13232.833333333334
US-11549770-B2,5375.714285714285
US-11549771-B2,6046.2
US-11549772-B2,9087.636363636364
US-11549773-B2,6863.962962962963
US-11549774-B2,20671.0
US-11549775-B1,3022.0
US-11549776-B2,3810.5
US-11549777-B1,3772.2
US-11549779-B2,19648.0
US-11549780-B1,9043.833333333334
US-11549781-B2,2580.0
US-11549782-B2,6063.0
US-11549783-B2,8441.2
US-11549784-B2,11796.55357142857
US-11549785-B2,3737.0
US-11555101-B2,1759.5
US-11555662-B2,2840.5714285714284
US-11555663-B2,10237.266666666666
US-11555664-B2,6494.666666666667
US-11555666-B1,7943.166666666667
US-11555667-B2,4104.709677419355
US-11555668-B2,9244.0
US-11555669-B2,4521.9
US-11555670-B2,2626.0
US-11555671-B2,5884.95
US-11555674-B2,
US-11555680-B2,6504.25
US-11559040-B2,6337.5
US-11561055-B2,4034.6
US-11561056-B2,
US-11561057-B2,5132.74
US-11561058-B2,1947.7962962962963
US-11561059-B2,1526.9166666666667
US-11561060-B1,
US-11561063-B1,8846.2
US-11561064-B2,10109.50406504065
US-11561065-B1,3239.8571428571427
US-11561066-B2,1606.3333333333333
US-11561067-B2,4942.5
US-11561068-B1,13089.0
US-11561072-B1,7903.111111111111
US-11561073-B1,12509.0
US-11564424-B2,7795.75
US-11565630-B1,7050.5
US-11565782-B1,14018.25
US-11566860-B2,2013.5714285714287
US-11566861-B2,4874.5
US-11566862-B2,5647.21875
US-11566863-B2,6899.857142857143
US-11566865-B2,6643.0
US-11566866-B1,10612.25
US-11566868-B2,5756.225
US-11566870-B1,3804.0344827586205
US-11566871-B2,4306.0
US-11570980-B2,6744.333333333333
US-11570996-B2,
US-11573059-B2,8122.416666666667
US-11573060-B2,3304.8947368421054
US-11573061-B2,6085.5
US-11573064-B1,3135.714285714286
US-11573066-B1,4709.0
US-11577140-B2,
US-11578931-B2,2257.391304347826
US-11578932-B2,2257.391304347826
US-11578933-B2,6314.705882352941
US-11578934-B1,420.0
US-11578935-B2,5758.617647058823
US-11578936-B2,7095.826086956522
US-11578937-B2,8763.363636363636
US-11578938-B1,18875.8
US-11578939-B2,6096.277777777777
US-11578940-B2,8209.444444444445
US-11578941-B2,10272.222222222223
US-11578943-B2,7244.567164179104
US-11578944-B2,12810.0
US-11578945-B1,4170.428571428572
US-11578946-B1,4155.538461538462
US-11578947-B2,3472.2
US-11578992-B2,
US-11579431-B2,3474.6
US-11579610-B2,1937.0
US-11583060-B1,6903.25
US-11585616-B1,12761.09090909091
US-11585617-B2,11698.25
US-11585618-B2,1975.7962962962963
US-11585619-B2,6584.75
US-11585620-B2,4821.279069767442
US-11585621-B2,3538.3870967741937
US-11585622-B1,6894.75
US-11585623-B2,10666.484848484848
US-11585624-B2,
US-11585625-B2,10947.5
US-11585632-B2,5240.666666666667
US-11585633-B2,7035.5
US-11585634-B2,7219.428571428572
US-11585635-B2,5694.083333333333
US-11585636-B2,8237.34375
US-11585637-B2,4322.333333333333
US-11585638-B1,9099.5
US-11585642-B2,11349.94701986755
US-11589676-B2,9141.25
US-11591716-B2,5322.5
US-11592248-B2,10325.727272727272
US-11592249-B2,4273.5
US-11592250-B2,1533.0
US-11592251-B2,17054.5
US-11592252-B2,7985.6
US-11592253-B1,8600.222222222223
US-11592254-B2,2518.1666666666665
US-11592255-B2,8591.921568627451
US-11592256-B2,4969.333333333333
US-11592261-B2,1409.3333333333333
US-11592262-B2,4679.0
US-11592263-B2,3140.277777777778
US-11592264-B1,6371.666666666667
US-11592265-B2,1981.7272727272727
US-11592266-B2,8328.108695652174
US-11592267-B2,4212.333333333333
US-11592268-B1,2742.8571428571427
US-11592269-B2,9223.444444444445
US-11592350-B2,
US-11592678-B2,5070.357142857143
US-11595079-B2,2903.3333333333335
US-6981344-B2,8685.09090909091
US-6986221-B2,7166.35294117647
US-6986302-B2,3745.0
US-6987442-B2,1589.0
US-6993206-B2,3437.0
US-6993864-B1,5278.677419354839
US-6994011-B2,5532.333333333333
US-6994385-B2,6405.7
US-6996930-B2,4813.0
US-6997716-B2,4404.75
US-6998854-B2,2023.0
US-7001182-B2,5212.5
US-7004423-B2,9739.333333333334
US-7004430-B2,7987.0
US-7004597-B2,5938.333333333333
US-7006076-B2,3598.875
US-7007352-B1,
US-7007424-B2,6952.272727272727
US-7007586-B2,5811.555555555556
US-7010878-B1,4143.222222222223
US-7010879-B2,9636.0
US-7012797-B1,7126.0
US-7013593-B2,14880.833333333334
US-7013789-B2,13338.5
US-7013790-B2,5721.8
US-7013982-B2,
US-7019684-B1,10947.0
US-7020897-B2,3124.3333333333335
US-7020994-B2,15586.666666666666
US-7021187-B1,8149.75
US-7021188-B1,2128.0
US-7021189-B2,9303.777777777777
US-7025228-B2,3605.0
US-7025238-B2,3102.75
US-7028426-B1,3297.0
US-7028427-B2,4092.6666666666665
US-7028682-B1,2268.0
US-7029141-B1,4279.625
US-7029397-B1,8135.4
US-7032339-B1,4801.3
US-7032341-B1,9795.0
US-7032830-B2,
US-7033175-B2,3378.6666666666665
US-7034739-B2,
US-7036234-B2,5325.75
US-7036259-B2,4348.473684210527
US-7036767-B2,3500.4375
US-7040570-B2,2310.0
US-7041953-B2,
US-7043343-B1,3129.0
US-7043766-B1,
US-7043864-B1,8584.692307692309
US-7046187-B2,11844.0
US-7047570-B2,3173.3333333333335
US-7047652-B1,5877.0
US-7047684-B2,5426.615384615385
US-7047863-B2,5351.7692307692305
US-7047864-B2,8404.9
US-7048276-B2,10071.25
US-7049998-B1,350.0
US-7051467-B1,5880.875
US-7051468-B2,6451.0
US-7051469-B1,
US-7051638-B2,7275.8
US-7051900-B2,7955.5
US-7053993-B2,10859.333333333334
US-7055276-B2,5590.666666666667
US-7055278-B1,8561.0
US-7055420-B1,
US-7055422-B1,5393.5
US-7059074-B1,10094.0
US-7059075-B1,5838.0
US-7059076-B2,6613.5
US-7059078-B2,9940.0
US-7059560-B2,7213.111111111111
US-7062874-B1,4808.5
US-7062875-B1,6323.333333333333
US-7062876-B2,6963.25
US-7063623-B2,4774.0
US-7063737-B2,3697.75
US-7065914-B1,3869.8333333333335
